year,isic_section_index,isic_section_name,industry_name,skill_group_category,skill_group_name,skill_group_rank
2015,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,International Law,6
2015,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,Research,7
2015,M,Professional scientific and technical activities,Legal Services,Tech Skills,Digital Literacy,8
2015,M,Professional scientific and technical activities,Legal Services,Business Skills,Growth Strategies,9
2015,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,Criminal Law,10
2015,C,Manufacturing,Machinery,Soft Skills,Negotiation,1
2015,C,Manufacturing,Machinery,Business Skills,Product Development,2
2015,C,Manufacturing,Machinery,Business Skills,Manufacturing Operations,3
2015,C,Manufacturing,Machinery,Business Skills,Business Management,4
2015,C,Manufacturing,Machinery,Business Skills,Project Management,5
2015,C,Manufacturing,Machinery,Specialized Industry Skills,Retail Sales,6
2015,C,Manufacturing,Machinery,Tech Skills,Digital Literacy,7
2015,C,Manufacturing,Machinery,Soft Skills,Leadership,8
2015,C,Manufacturing,Machinery,Business Skills,Inside Sales,9
2015,C,Manufacturing,Machinery,Specialized Industry Skills,Architecture,10
2015,M,Professional scientific and technical activities,Management Consulting,Business Skills,Business Management,1
2015,M,Professional scientific and technical activities,Management Consulting,Business Skills,Management Consulting,2
2015,M,Professional scientific and technical activities,Management Consulting,Soft Skills,Leadership,3
2015,M,Professional scientific and technical activities,Management Consulting,Business Skills,Project Management,4
2015,M,Professional scientific and technical activities,Management Consulting,Business Skills,Financial Accounting,5
2015,M,Professional scientific and technical activities,Management Consulting,Business Skills,Employee Learning & Development,6
2015,M,Professional scientific and technical activities,Management Consulting,Soft Skills,Negotiation,7
2015,M,Professional scientific and technical activities,Management Consulting,Business Skills,Entrepreneurship,8
2015,M,Professional scientific and technical activities,Management Consulting,Tech Skills,Digital Literacy,9
2015,M,Professional scientific and technical activities,Management Consulting,Business Skills,Auditing,10
2015,M,Professional scientific and technical activities,Market Research,Business Skills,Product Marketing,1
2015,M,Professional scientific and technical activities,Market Research,Specialized Industry Skills,Research,2
2015,M,Professional scientific and technical activities,Market Research,Disruptive Tech Skills,Data Science,3
2015,M,Professional scientific and technical activities,Market Research,Business Skills,Management Consulting,4
2015,M,Professional scientific and technical activities,Market Research,Business Skills,Business Management,5
2015,M,Professional scientific and technical activities,Market Research,Tech Skills,Social Media,6
2015,M,Professional scientific and technical activities,Market Research,Business Skills,Project Management,7
2015,M,Professional scientific and technical activities,Market Research,Specialized Industry Skills,Higher Education,8
2015,M,Professional scientific and technical activities,Market Research,Tech Skills,Digital Literacy,9
2015,M,Professional scientific and technical activities,Market Research,Soft Skills,Leadership,10
2015,M,Professional scientific and technical activities,Marketing & Advertising,Tech Skills,Social Media,1
2015,M,Professional scientific and technical activities,Marketing & Advertising,Business Skills,Product Marketing,2
2015,M,Professional scientific and technical activities,Marketing & Advertising,Business Skills,Advertising,3
2015,M,Professional scientific and technical activities,Marketing & Advertising,Business Skills,Digital Marketing,4
2015,M,Professional scientific and technical activities,Marketing & Advertising,Tech Skills,Graphic Design,5
2015,M,Professional scientific and technical activities,Marketing & Advertising,Business Skills,Business Management,6
2015,M,Professional scientific and technical activities,Marketing & Advertising,Specialized Industry Skills,Event Planning,7
2015,M,Professional scientific and technical activities,Marketing & Advertising,Tech Skills,Digital Literacy,8
2015,M,Professional scientific and technical activities,Marketing & Advertising,Soft Skills,Negotiation,9
2015,M,Professional scientific and technical activities,Marketing & Advertising,Soft Skills,Leadership,10
2015,M,Professional scientific and technical activities,Mechanical Or Industrial Engineering,Specialized Industry Skills,Architecture,1
2015,M,Professional scientific and technical activities,Mechanical Or Industrial Engineering,Soft Skills,Negotiation,2
2015,M,Professional scientific and technical activities,Mechanical Or Industrial Engineering,Business Skills,Product Development,3
2015,M,Professional scientific and technical activities,Mechanical Or Industrial Engineering,Business Skills,Project Management,4
2015,M,Professional scientific and technical activities,Mechanical Or Industrial Engineering,Business Skills,Manufacturing Operations,5
2015,M,Professional scientific and technical activities,Mechanical Or Industrial Engineering,Tech Skills,Digital Literacy,6
2015,M,Professional scientific and technical activities,Mechanical Or Industrial Engineering,Specialized Industry Skills,Machining,7
2015,M,Professional scientific and technical activities,Mechanical Or Industrial Engineering,Business Skills,Business Management,8
2015,M,Professional scientific and technical activities,Mechanical Or Industrial Engineering,Soft Skills,Leadership,9
2015,M,Professional scientific and technical activities,Mechanical Or Industrial Engineering,Specialized Industry Skills,Utilities,10
2015,J,Information and communication,Media Production,Specialized Industry Skills,Editing,1
2015,J,Information and communication,Media Production,Specialized Industry Skills,Video,2
2015,J,Information and communication,Media Production,Specialized Industry Skills,Television,3
2015,J,Information and communication,Media Production,Tech Skills,Social Media,4
2015,J,Information and communication,Media Production,Specialized Industry Skills,Journalism,5
2015,J,Information and communication,Media Production,Business Skills,Advertising,6
2015,J,Information and communication,Media Production,Soft Skills,Writing,7
2015,J,Information and communication,Media Production,Specialized Industry Skills,Photography,8
2015,J,Information and communication,Media Production,Tech Skills,Graphic Design,9
2015,J,Information and communication,Media Production,Specialized Industry Skills,Radio Production,10
2015,B,Mining and quarrying,Mining & Metals,Specialized Industry Skills,Mining,1
2015,B,Mining and quarrying,Mining & Metals,Soft Skills,Negotiation,2
2015,B,Mining and quarrying,Mining & Metals,Business Skills,Project Management,3
2015,B,Mining and quarrying,Mining & Metals,Business Skills,Manufacturing Operations,4
2015,B,Mining and quarrying,Mining & Metals,Business Skills,Business Management,5
2015,B,Mining and quarrying,Mining & Metals,Business Skills,Procurement,6
2015,B,Mining and quarrying,Mining & Metals,Tech Skills,Digital Literacy,7
2015,B,Mining and quarrying,Mining & Metals,Disruptive Tech Skills,Materials Science,8
2015,B,Mining and quarrying,Mining & Metals,Specialized Industry Skills,Maintenance & Repair,9
2015,B,Mining and quarrying,Mining & Metals,Soft Skills,Leadership,10
2015,J,Information and communication,Motion Pictures & Film,Specialized Industry Skills,Video,1
2015,J,Information and communication,Motion Pictures & Film,Specialized Industry Skills,Television,2
2015,J,Information and communication,Motion Pictures & Film,Specialized Industry Skills,Editing,3
2015,J,Information and communication,Motion Pictures & Film,Specialized Industry Skills,Photography,4
2015,J,Information and communication,Motion Pictures & Film,Tech Skills,Social Media,5
2015,J,Information and communication,Motion Pictures & Film,Tech Skills,Graphic Design,6
2015,J,Information and communication,Motion Pictures & Film,Tech Skills,Animation,7
2015,J,Information and communication,Motion Pictures & Film,Business Skills,Advertising,8
2015,J,Information and communication,Motion Pictures & Film,Tech Skills,Digital Literacy,9
2015,J,Information and communication,Motion Pictures & Film,Soft Skills,Writing,10
2015,R,"Arts, entertainment and recreation ",Museums & Institutions,Specialized Industry Skills,Art History,1
2015,R,"Arts, entertainment and recreation ",Museums & Institutions,Specialized Industry Skills,Research,2
2015,R,"Arts, entertainment and recreation ",Museums & Institutions,Tech Skills,Social Media,3
2015,R,"Arts, entertainment and recreation ",Museums & Institutions,Specialized Industry Skills,Teaching,4
2015,R,"Arts, entertainment and recreation ",Museums & Institutions,Specialized Industry Skills,Editing,5
2015,R,"Arts, entertainment and recreation ",Museums & Institutions,Specialized Industry Skills,Painting,6
2015,R,"Arts, entertainment and recreation ",Museums & Institutions,Specialized Industry Skills,Event Planning,7
2015,R,"Arts, entertainment and recreation ",Museums & Institutions,Soft Skills,Oral Communication,8
2015,R,"Arts, entertainment and recreation ",Museums & Institutions,Specialized Industry Skills,Photography,9
2015,R,"Arts, entertainment and recreation ",Museums & Institutions,Tech Skills,Digital Literacy,10
